city,temperature,timestamp
Tokyo,24.4,2024-09-19T13:58:33.466243
Tokyo,-2.0,2024-09-28T13:58:33.466247
London,1.5,2025-01-18T13:58:33.466251
Paris,26.6,2024-10-05T13:58:33.466255
Tokyo,10.0,2024-12-21T13:58:33.466259
London,32.2,2024-09-13T13:58:33.466276
Tokyo,26.1,2025-04-06T13:58:33.466285
London,9.3,2025-04-01T13:58:33.466290
New York,31.4,2024-10-10T13:58:33.466294
London,4.9,2024-08-14T13:58:33.466298
Tokyo,6.5,2024-10-25T13:58:33.466302
Paris,-4.1,2024-11-29T13:58:33.466305
New York,18.7,2025-03-05T13:58:33.466309
Sydney,25.9,2025-02-27T13:58:33.466312
New York,4.9,2025-07-11T13:58:33.466316
Sydney,21.0,2025-03-25T13:58:33.466320
New York,22.0,2025-05-24T13:58:33.466324
London,22.9,2025-03-08T13:58:33.466327
New York,13.9,2025-06-01T13:58:33.466330
New York,-5.3,2025-05-16T13:58:33.466334
London,20.5,2025-01-16T13:58:33.466337
New York,28.1,2025-07-24T13:58:33.466341
Sydney,13.7,2024-09-20T13:58:33.466345
Paris,4.6,2025-07-15T13:58:33.466348
London,13.0,2025-02-01T13:58:33.466352
Sydney,9.1,2025-04-01T13:58:33.466355
Tokyo,7.2,2025-04-23T13:58:33.466359
London,9.4,2024-12-14T13:58:33.466362
New York,33.6,2024-12-19T13:58:33.466366
Sydney,29.6,2025-01-23T13:58:33.466369
New York,11.4,2025-02-04T13:58:33.466372
New York,3.3,2025-05-11T13:58:33.466376
Paris,-1.5,2025-03-13T13:58:33.466379
London,4.6,2024-08-17T13:58:33.466383
New York,25.0,2024-09-30T13:58:33.466386
Sydney,15.8,2025-06-25T13:58:33.466390
Sydney,-9.9,2025-04-08T13:58:33.466393
London,33.9,2025-06-02T13:58:33.466397
Tokyo,13.5,2024-12-25T13:58:33.466400
New York,29.0,2025-07-10T13:58:33.466404
London,3.2,2025-05-03T13:58:33.466407
Tokyo,15.2,2024-07-31T13:58:33.466411
Tokyo,-8.4,2024-08-20T13:58:33.466414
Tokyo,-2.0,2024-09-25T13:58:33.466418
New York,33.2,2024-12-29T13:58:33.466421
Sydney,24.4,2024-12-27T13:58:33.466425
New York,31.2,2025-02-03T13:58:33.466428
Paris,19.1,2024-12-17T13:58:33.466432
New York,27.0,2024-10-18T13:58:33.466435
Paris,19.2,2024-09-07T13:58:33.466439
Sydney,33.4,2024-12-20T13:58:33.466442
Tokyo,0.7,2024-12-04T13:58:33.466446
Paris,-8.1,2024-12-31T13:58:33.466449
Sydney,14.5,2025-06-24T13:58:33.466453
Tokyo,6.0,2025-07-03T13:58:33.466456
Paris,11.9,2025-06-12T13:58:33.466460
Paris,4.3,2025-03-24T13:58:33.466463
New York,14.4,2024-10-18T13:58:33.466467
London,6.8,2024-12-25T13:58:33.466470
New York,27.7,2025-01-18T13:58:33.466473
New York,21.1,2024-10-20T13:58:33.466477
New York,13.1,2024-10-25T13:58:33.466481
Tokyo,16.5,2025-07-22T13:58:33.466484
London,-7.4,2025-03-16T13:58:33.466488
London,-1.4,2024-10-10T13:58:33.466491
Paris,14.0,2025-07-15T13:58:33.466495
Sydney,27.3,2025-01-26T13:58:33.466498
Sydney,-3.9,2025-01-15T13:58:33.466502
Tokyo,5.2,2025-07-11T13:58:33.466505
London,15.6,2025-07-17T13:58:33.466509
Sydney,-4.9,2025-04-19T13:58:33.466512
New York,-7.7,2024-10-29T13:58:33.466515
Paris,17.6,2024-09-08T13:58:33.466519
Paris,31.5,2024-12-18T13:58:33.466522
Tokyo,29.9,2025-03-10T13:58:33.466526
Tokyo,17.3,2025-06-25T13:58:33.466530
Sydney,-6.6,2025-02-24T13:58:33.466533
London,9.3,2024-12-24T13:58:33.466537
London,33.7,2024-09-02T13:58:33.466540
Tokyo,-0.9,2024-10-03T13:58:33.466544
London,9.3,2025-06-16T13:58:33.466548
Paris,4.1,2024-12-13T13:58:33.466551
New York,22.8,2024-08-25T13:58:33.466555
Sydney,3.3,2024-12-28T13:58:33.466558
Paris,-2.6,2024-12-05T13:58:33.466562
Tokyo,-8.8,2024-11-27T13:58:33.466565
Tokyo,-0.9,2024-11-14T13:58:33.466568
Tokyo,22.9,2025-07-17T13:58:33.466572
Paris,-7.6,2025-05-18T13:58:33.466575
Tokyo,21.2,2024-11-03T13:58:33.466579
New York,6.7,2025-06-01T13:58:33.466582
Sydney,-3.3,2025-03-25T13:58:33.466586
Sydney,5.4,2025-05-09T13:58:33.466589
London,-9.3,2025-03-17T13:58:33.466593
New York,9.4,2024-09-20T13:58:33.466596
Tokyo,13.6,2024-08-30T13:58:33.466600
Tokyo,25.5,2024-09-30T13:58:33.466604
New York,4.1,2024-08-11T13:58:33.466607
London,0.4,2024-07-31T13:58:33.466611
Sydney,29.6,2024-12-15T13:58:33.466615
Sydney,31.2,2025-03-28T13:58:33.466618
Paris,13.1,2025-02-20T13:58:33.466622
New York,23.6,2024-11-06T13:58:33.466625
New York,2.5,2025-04-15T13:58:33.466629
New York,-8.3,2024-08-21T13:58:33.466633
Sydney,1.6,2025-04-24T13:58:33.466636
Sydney,-9.5,2024-08-07T13:58:33.466640
London,20.4,2025-03-03T13:58:33.466644
Paris,26.1,2025-02-14T13:58:33.466647
Tokyo,18.3,2025-07-06T13:58:33.466651
London,5.6,2025-07-16T13:58:33.466654
Sydney,6.6,2024-08-03T13:58:33.466657
London,32.8,2024-12-21T13:58:33.466661
Tokyo,3.4,2024-12-31T13:58:33.466664
Sydney,5.2,2024-11-04T13:58:33.466668
New York,-6.4,2025-05-16T13:58:33.466671
Sydney,12.5,2025-01-22T13:58:33.466675
New York,20.9,2024-10-24T13:58:33.466678
New York,18.2,2025-05-26T13:58:33.466682
New York,27.4,2024-08-04T13:58:33.466685
Tokyo,16.8,2024-10-17T13:58:33.466689
Tokyo,10.0,2025-01-24T13:58:33.466692
Paris,5.2,2025-05-03T13:58:33.466695
New York,20.7,2025-06-09T13:58:33.466699
Tokyo,4.9,2024-09-21T13:58:33.466702
Paris,32.8,2025-01-03T13:58:33.466706
Tokyo,1.9,2024-11-01T13:58:33.466709
Paris,24.8,2024-08-30T13:58:33.466713
New York,-6.5,2024-11-24T13:58:33.466716
Sydney,30.1,2024-12-05T13:58:33.466720
London,9.5,2024-11-30T13:58:33.466723
London,0.9,2024-12-13T13:58:33.466727
Tokyo,7.7,2025-02-21T13:58:33.466730
Sydney,9.2,2025-06-21T13:58:33.466734
Paris,31.1,2024-10-11T13:58:33.466737
Sydney,25.7,2025-04-16T13:58:33.466741
London,18.0,2025-04-25T13:58:33.466744
Paris,25.1,2025-02-22T13:58:33.466748
New York,24.5,2024-09-17T13:58:33.466751
London,-1.9,2024-11-05T13:58:33.466755
Paris,5.9,2025-07-02T13:58:33.466758
Paris,11.2,2024-10-07T13:58:33.466762
Sydney,28.8,2025-01-04T13:58:33.466765
London,10.3,2024-11-08T13:58:33.466768
New York,24.6,2025-06-06T13:58:33.466772
London,-3.6,2025-06-26T13:58:33.466775
Paris,18.7,2024-11-08T13:58:33.466779
Sydney,6.8,2024-11-23T13:58:33.466782
Sydney,18.9,2025-02-08T13:58:33.466786
London,28.2,2025-05-02T13:58:33.466789
Tokyo,-2.4,2025-06-25T13:58:33.466793
London,9.1,2025-05-23T13:58:33.466796
London,15.2,2024-09-21T13:58:33.466800
Tokyo,-9.4,2024-09-04T13:58:33.466803
Tokyo,19.2,2025-02-05T13:58:33.466807
London,17.1,2025-06-27T13:58:33.466810
New York,-2.7,2024-08-12T13:58:33.466814
New York,-7.9,2024-10-12T13:58:33.466817
Paris,17.2,2025-01-04T13:58:33.466821
Sydney,16.4,2025-03-07T13:58:33.466824
Paris,31.8,2024-11-23T13:58:33.466827
New York,5.5,2025-01-11T13:58:33.466831
Paris,-9.9,2025-07-06T13:58:33.466834
Tokyo,-2.9,2025-01-24T13:58:33.466838
Tokyo,6.2,2024-08-17T13:58:33.466841
Tokyo,12.0,2025-06-16T13:58:33.466845
London,6.3,2025-04-27T13:58:33.466848
New York,19.0,2024-12-08T13:58:33.466851
London,32.6,2025-01-26T13:58:33.466854
New York,-0.9,2025-07-16T13:58:33.466858
London,8.1,2024-11-06T13:58:33.466861
New York,-4.2,2025-05-13T13:58:33.466865
London,10.5,2024-10-08T13:58:33.466868
New York,-8.4,2025-06-08T13:58:33.466872
Tokyo,-1.7,2025-04-15T13:58:33.466875
London,27.7,2024-07-30T13:58:33.466879
Tokyo,34.9,2024-08-18T13:58:33.466882
Paris,-0.4,2025-05-26T13:58:33.466886
Paris,17.9,2025-05-17T13:58:33.466889
New York,0.0,2025-06-02T13:58:33.466893
Tokyo,27.9,2025-04-11T13:58:33.466896
Sydney,31.6,2025-03-31T13:58:33.466900
Paris,4.0,2025-01-22T13:58:33.466903
Tokyo,26.0,2024-10-31T13:58:33.466907
London,-7.6,2025-04-20T13:58:33.466910
Sydney,-6.9,2024-10-12T13:58:33.466913
Paris,6.8,2024-08-15T13:58:33.466917
Sydney,4.8,2025-05-27T13:58:33.466920
Sydney,16.4,2024-09-13T13:58:33.466923
Paris,27.9,2024-12-24T13:58:33.466927
New York,4.7,2025-07-08T13:58:33.466930
Sydney,21.3,2025-05-25T13:58:33.466934
Sydney,7.0,2024-08-29T13:58:33.466937
New York,10.2,2025-05-01T13:58:33.466940
Tokyo,22.0,2024-09-16T13:58:33.466944
London,2.9,2025-06-22T13:58:33.466947
Tokyo,5.3,2024-10-06T13:58:33.466951
Sydney,27.7,2024-07-27T13:58:33.466954
New York,-7.4,2025-03-25T13:58:33.466958
Tokyo,2.4,2024-12-20T13:58:33.466961
Tokyo,33.7,2025-07-07T13:58:33.466964
New York,19.6,2025-03-19T13:58:33.466968
Paris,1.8,2025-01-24T13:58:33.466971
Tokyo,29.3,2024-12-13T13:58:33.467265
Sydney,-3.2,2024-09-25T13:58:33.467278
New York,-1.4,2024-09-25T13:58:33.467285
Sydney,26.9,2025-07-07T13:58:33.467289
Sydney,16.8,2024-12-23T13:58:33.467294
Sydney,-5.1,2024-12-30T13:58:33.467297
New York,-9.2,2025-03-08T13:58:33.467301
London,12.3,2025-03-12T13:58:33.467305
New York,3.2,2025-02-12T13:58:33.467308
New York,20.1,2025-02-14T13:58:33.467312
London,27.6,2025-04-01T13:58:33.467316
New York,-7.3,2024-09-28T13:58:33.467319
London,16.3,2025-07-15T13:58:33.467323
London,16.5,2024-10-03T13:58:33.467326
New York,-0.7,2025-06-23T13:58:33.467330
Paris,-2.8,2024-09-18T13:58:33.467334
Sydney,-3.7,2024-08-13T13:58:33.467338
London,13.6,2025-02-14T13:58:33.467341
London,7.4,2024-10-22T13:58:33.467345
Sydney,4.4,2025-03-12T13:58:33.467348
London,27.5,2024-09-15T13:58:33.467352
Tokyo,13.2,2024-09-10T13:58:33.467355
New York,19.6,2024-09-27T13:58:33.467359
Paris,20.6,2025-06-26T13:58:33.467362
Tokyo,28.4,2025-06-25T13:58:33.467366
Paris,21.2,2024-12-02T13:58:33.467369
Sydney,21.2,2025-04-16T13:58:33.467373
London,-5.8,2025-06-28T13:58:33.467377
Paris,31.6,2025-05-26T13:58:33.467380
Paris,0.7,2025-04-14T13:58:33.467383
Paris,34.0,2025-07-01T13:58:33.467387
New York,-9.6,2025-03-18T13:58:33.467391
Tokyo,5.9,2025-02-19T13:58:33.467394
London,20.9,2025-04-19T13:58:33.467398
Paris,1.1,2024-11-01T13:58:33.467402
New York,32.3,2025-06-16T13:58:33.467405
Sydney,-8.0,2025-07-19T13:58:33.467409
Sydney,6.1,2025-06-12T13:58:33.467413
New York,-3.1,2025-01-22T13:58:33.467416
Tokyo,22.6,2024-08-28T13:58:33.467420
Tokyo,-4.5,2024-12-29T13:58:33.467423
Paris,12.7,2025-01-19T13:58:33.467427
Tokyo,27.4,2025-04-13T13:58:33.467431
Paris,-3.5,2025-01-17T13:58:33.467434
Sydney,24.4,2025-05-20T13:58:33.467438
Tokyo,18.8,2025-04-09T13:58:33.467441
Paris,24.6,2024-09-25T13:58:33.467445
New York,18.8,2024-09-07T13:58:33.467448
Paris,-4.7,2025-05-06T13:58:33.467452
Paris,-7.9,2024-10-22T13:58:33.467456
Paris,13.7,2024-12-10T13:58:33.467459
New York,7.2,2024-09-21T13:58:33.467462
Sydney,13.0,2024-10-23T13:58:33.467466
Sydney,-1.0,2025-05-27T13:58:33.467470
New York,31.7,2024-12-19T13:58:33.467473
Tokyo,14.3,2025-05-23T13:58:33.467476
Tokyo,19.3,2024-08-21T13:58:33.467480
New York,11.9,2024-09-22T13:58:33.467484
London,13.6,2025-01-15T13:58:33.467487
Paris,21.3,2025-02-04T13:58:33.467490
New York,-4.2,2025-05-23T13:58:33.467494
Paris,30.8,2025-01-10T13:58:33.467497
London,10.5,2025-05-03T13:58:33.467501
Tokyo,12.2,2025-07-03T13:58:33.467504
Tokyo,-3.8,2024-11-16T13:58:33.467508
Paris,15.7,2024-10-10T13:58:33.467511
Sydney,31.9,2024-08-02T13:58:33.467515
Paris,21.1,2025-06-17T13:58:33.467518
Paris,-6.5,2024-12-12T13:58:33.467522
Tokyo,-6.3,2025-03-31T13:58:33.467525
New York,21.1,2025-05-10T13:58:33.467529
New York,4.0,2024-11-18T13:58:33.467532
Paris,29.6,2025-03-25T13:58:33.467536
Paris,-0.9,2025-02-09T13:58:33.467539
Tokyo,-6.2,2025-02-23T13:58:33.467543
Sydney,15.2,2025-05-11T13:58:33.467546
Tokyo,15.3,2025-02-14T13:58:33.467550
Tokyo,25.9,2024-10-22T13:58:33.467554
Paris,14.4,2024-09-11T13:58:33.467557
Sydney,9.4,2024-08-12T13:58:33.467561
New York,14.7,2025-07-10T13:58:33.467564
London,-3.6,2025-05-24T13:58:33.467568
Tokyo,33.8,2024-09-01T13:58:33.467571
Tokyo,32.2,2025-05-01T13:58:33.467574
Sydney,-7.0,2025-04-17T13:58:33.467578
Paris,-5.1,2025-03-12T13:58:33.467581
London,-9.5,2024-12-02T13:58:33.467585
London,25.2,2024-09-10T13:58:33.467588
Tokyo,-1.0,2024-12-18T13:58:33.467592
Paris,9.8,2024-09-07T13:58:33.467595
Tokyo,21.2,2025-06-29T13:58:33.467599
New York,29.4,2025-05-11T13:58:33.467602
London,2.4,2025-07-01T13:58:33.467605
Paris,-6.9,2024-10-14T13:58:33.467609
New York,12.4,2024-08-03T13:58:33.467613
London,7.2,2025-04-08T13:58:33.467616
Tokyo,18.4,2025-06-30T13:58:33.467620
London,4.2,2025-04-08T13:58:33.467623
London,6.3,2024-12-31T13:58:33.467627
Tokyo,3.6,2024-11-02T13:58:33.467630
New York,12.9,2025-02-07T13:58:33.467633
New York,1.2,2025-05-03T13:58:33.467637
Tokyo,23.7,2024-11-03T13:58:33.467640
Sydney,9.6,2024-12-11T13:58:33.467644
Paris,-1.7,2024-11-16T13:58:33.467647
Paris,21.5,2025-01-12T13:58:33.467651
Paris,24.7,2025-03-04T13:58:33.467654
New York,34.6,2024-09-06T13:58:33.467658
New York,-0.0,2024-11-24T13:58:33.467661
Sydney,7.8,2024-09-08T13:58:33.467665
London,32.9,2025-02-05T13:58:33.467668
New York,25.6,2025-01-16T13:58:33.467672
New York,11.4,2024-07-30T13:58:33.467675
Sydney,6.8,2025-04-29T13:58:33.467679
New York,20.7,2025-04-27T13:58:33.467682
London,-0.2,2024-07-28T13:58:33.467686
Tokyo,8.4,2025-07-18T13:58:33.467689
Sydney,15.1,2024-07-30T13:58:33.467693
London,14.9,2024-12-07T13:58:33.467696
Sydney,3.7,2025-01-01T13:58:33.467700
Paris,7.0,2025-07-19T13:58:33.467703
Paris,33.4,2025-05-23T13:58:33.467706
Paris,16.9,2024-12-15T13:58:33.467710
New York,15.1,2024-08-03T13:58:33.467714
London,9.3,2025-01-11T13:58:33.467717
Sydney,26.1,2024-10-05T13:58:33.467721
Sydney,-7.5,2025-03-23T13:58:33.467724
New York,10.3,2024-08-23T13:58:33.467727
Paris,19.0,2025-03-26T13:58:33.467731
Sydney,26.0,2025-02-14T13:58:33.467735
Paris,11.8,2024-09-25T13:58:33.467738
London,-0.8,2024-10-31T13:58:33.467742
Sydney,-3.4,2025-04-28T13:58:33.467745
Sydney,10.2,2025-02-17T13:58:33.467748
London,3.3,2025-02-07T13:58:33.467752
New York,-7.4,2025-06-02T13:58:33.467755
Tokyo,21.7,2024-09-17T13:58:33.467759
Sydney,-4.3,2024-08-20T13:58:33.467762
New York,23.0,2025-01-14T13:58:33.467765
London,-3.2,2024-12-13T13:58:33.467769
New York,1.7,2025-03-26T13:58:33.467772
Paris,-0.6,2025-07-07T13:58:33.467776
London,-7.1,2025-06-13T13:58:33.467779
Paris,24.5,2024-12-24T13:58:33.467783
Tokyo,24.4,2025-07-20T13:58:33.467786
Paris,34.8,2025-02-01T13:58:33.467790
London,21.2,2025-06-06T13:58:33.467793
New York,8.3,2024-12-29T13:58:33.467796
Paris,5.5,2025-05-03T13:58:33.467800
Tokyo,16.0,2025-01-30T13:58:33.467803
Sydney,21.3,2025-02-19T13:58:33.467806
Tokyo,1.8,2024-11-28T13:58:33.467810
London,11.9,2025-04-06T13:58:33.467813
Sydney,31.6,2025-01-22T13:58:33.467817
Sydney,13.6,2025-03-17T13:58:33.467820
Sydney,27.0,2025-07-22T13:58:33.467823
Paris,20.4,2025-07-25T13:58:33.467827
Paris,23.5,2024-09-01T13:58:33.467830
Paris,22.3,2025-05-15T13:58:33.467834
Sydney,23.4,2025-03-09T13:58:33.467837
Tokyo,3.8,2024-09-29T13:58:33.467840
Sydney,14.2,2025-06-17T13:58:33.467844
Sydney,-9.7,2024-08-15T13:58:33.467847
Sydney,-2.4,2024-12-06T13:58:33.467851
Sydney,27.9,2024-11-16T13:58:33.467854
Paris,19.1,2024-11-23T13:58:33.467857
Sydney,-1.2,2025-03-03T13:58:33.467861
London,13.3,2025-05-14T13:58:33.467864
New York,6.8,2024-11-15T13:58:33.467867
Sydney,5.9,2025-03-01T13:58:33.467871
New York,13.6,2024-07-27T13:58:33.467874
Paris,23.1,2025-04-25T13:58:33.467877
Tokyo,29.7,2024-09-23T13:58:33.467881
Tokyo,21.6,2024-09-28T13:58:33.467884
London,0.0,2024-11-06T13:58:33.467888
London,5.7,2024-07-27T13:58:33.467891
New York,23.7,2024-08-27T13:58:33.467895
Tokyo,14.1,2025-05-11T13:58:33.467898
London,34.9,2025-06-04T13:58:33.467901
London,1.5,2025-05-22T13:58:33.467905
New York,-0.0,2025-04-11T13:58:33.467908
London,-7.8,2024-10-22T13:58:33.467911
Paris,20.8,2025-02-10T13:58:33.467915
New York,2.7,2024-12-01T13:58:33.467918
Tokyo,5.3,2025-04-19T13:58:33.467922
Sydney,-6.6,2025-04-29T13:58:33.467925
Tokyo,24.3,2025-05-03T13:58:33.467928
London,12.3,2024-08-21T13:58:33.467932
Tokyo,-2.5,2024-11-23T13:58:33.467935
Paris,23.8,2024-11-10T13:58:33.467938
New York,2.3,2025-06-13T13:58:33.467942
London,21.4,2025-06-11T13:58:33.467945
New York,30.1,2025-05-03T13:58:33.467948
London,32.9,2024-08-29T13:58:33.467952
London,9.8,2024-08-09T13:58:33.467955
Tokyo,-6.9,2025-01-30T13:58:33.467959
Tokyo,4.2,2025-04-04T13:58:33.467962
New York,20.6,2025-03-19T13:58:33.467966
Tokyo,9.4,2025-03-23T13:58:33.467969
Tokyo,29.4,2025-07-18T13:58:33.467973
New York,23.9,2025-06-03T13:58:33.467976
London,-8.1,2024-11-27T13:58:33.467980
London,13.1,2025-07-01T13:58:33.467983
Sydney,0.8,2025-07-23T13:58:33.467986
Paris,-5.4,2025-06-02T13:58:33.467990
London,23.1,2025-03-14T13:58:33.467993
Tokyo,-3.3,2024-11-23T13:58:33.468268
Paris,6.5,2025-05-09T13:58:33.468280
Paris,0.1,2025-01-14T13:58:33.468286
London,-4.6,2024-12-14T13:58:33.468291
Sydney,21.9,2024-11-21T13:58:33.468295
Tokyo,30.7,2024-09-02T13:58:33.468299
New York,11.1,2025-05-20T13:58:33.468303
Tokyo,34.2,2024-11-24T13:58:33.468307
Tokyo,28.8,2024-12-12T13:58:33.468310
Paris,-1.0,2024-11-18T13:58:33.468314
New York,-7.1,2024-12-12T13:58:33.468318
Paris,25.3,2025-06-29T13:58:33.468321
London,11.9,2025-01-05T13:58:33.468325
Tokyo,-9.2,2025-05-12T13:58:33.468328
Tokyo,32.4,2025-05-13T13:58:33.468332
London,28.2,2025-01-22T13:58:33.468335
Paris,4.7,2024-09-09T13:58:33.468339
Paris,29.4,2024-10-11T13:58:33.468342
Paris,14.9,2024-09-11T13:58:33.468346
Sydney,19.7,2025-07-01T13:58:33.468349
Tokyo,25.0,2024-08-07T13:58:33.468353
Sydney,7.9,2025-03-15T13:58:33.468357
Sydney,23.8,2025-07-20T13:58:33.468360
Paris,22.5,2025-02-21T13:58:33.468364
Paris,28.7,2025-06-02T13:58:33.468367
London,6.5,2025-06-03T13:58:33.468371
Sydney,6.7,2025-01-11T13:58:33.468374
London,30.8,2025-02-27T13:58:33.468378
Tokyo,23.9,2024-10-03T13:58:33.468381
Tokyo,18.2,2025-06-01T13:58:33.468385
Sydney,23.4,2024-08-13T13:58:33.468388
London,-4.7,2025-03-27T13:58:33.468392
Sydney,8.7,2025-04-29T13:58:33.468395
Sydney,8.5,2025-03-22T13:58:33.468399
Paris,8.0,2025-04-19T13:58:33.468402
Sydney,34.2,2025-01-14T13:58:33.468406
London,-7.2,2025-06-07T13:58:33.468409
Tokyo,10.7,2025-03-08T13:58:33.468413
Tokyo,1.8,2025-04-20T13:58:33.468416
Paris,8.0,2025-06-19T13:58:33.468420
Sydney,-7.6,2024-10-19T13:58:33.468423
London,18.5,2024-12-17T13:58:33.468427
Tokyo,17.3,2025-07-03T13:58:33.468431
Tokyo,26.3,2025-02-08T13:58:33.468434
Paris,17.4,2024-09-23T13:58:33.468438
London,-5.4,2025-06-03T13:58:33.468441
Paris,34.8,2024-08-31T13:58:33.468444
Paris,-9.0,2025-02-08T13:58:33.468448
New York,14.7,2025-07-05T13:58:33.468451
Sydney,26.9,2024-07-30T13:58:33.468455
Paris,-1.3,2025-05-20T13:58:33.468458
Tokyo,31.7,2025-07-22T13:58:33.468462
Paris,7.6,2025-06-15T13:58:33.468465
London,30.3,2024-07-29T13:58:33.468469
Tokyo,12.6,2025-07-11T13:58:33.468473
Sydney,-6.1,2024-09-16T13:58:33.468476
London,23.2,2024-08-05T13:58:33.468480
New York,-0.3,2025-02-16T13:58:33.468483
London,6.9,2025-01-25T13:58:33.468487
Sydney,-9.3,2025-02-09T13:58:33.468490
Sydney,21.2,2024-11-23T13:58:33.468493
Tokyo,9.0,2025-05-20T13:58:33.468497
London,-7.8,2024-08-18T13:58:33.468500
Tokyo,29.3,2024-08-24T13:58:33.468504
Tokyo,-3.2,2024-07-26T13:58:33.468507
London,15.6,2025-01-07T13:58:33.468511
Sydney,8.0,2025-05-16T13:58:33.468514
Tokyo,5.5,2024-10-02T13:58:33.468518
Paris,23.6,2025-07-25T13:58:33.468521
Paris,26.6,2024-10-01T13:58:33.468525
Tokyo,-0.6,2024-11-29T13:58:33.468528
London,15.9,2025-05-18T13:58:33.468532
Tokyo,12.0,2024-08-08T13:58:33.468535
London,16.9,2025-01-15T13:58:33.468538
London,7.8,2024-11-26T13:58:33.468542
London,28.8,2025-02-17T13:58:33.468545
Tokyo,8.3,2025-03-25T13:58:33.468549
New York,19.4,2024-07-27T13:58:33.468552
Tokyo,17.2,2024-10-12T13:58:33.468556
Paris,-6.5,2024-10-29T13:58:33.468559
London,12.2,2024-11-12T13:58:33.468563
Paris,7.8,2025-06-09T13:58:33.468566
New York,34.6,2024-12-03T13:58:33.468570
London,15.3,2025-05-15T13:58:33.468573
Paris,12.6,2024-11-03T13:58:33.468576
New York,33.5,2024-11-15T13:58:33.468580
London,29.5,2025-04-12T13:58:33.468583
Sydney,33.8,2024-07-31T13:58:33.468587
New York,-3.4,2025-06-11T13:58:33.468590
New York,1.8,2025-07-10T13:58:33.468594
Paris,34.5,2025-07-18T13:58:33.468597
New York,10.6,2025-04-01T13:58:33.468601
Tokyo,14.1,2024-09-21T13:58:33.468604
Paris,0.8,2025-06-14T13:58:33.468608
London,26.0,2024-08-14T13:58:33.468612
Tokyo,0.2,2025-07-10T13:58:33.468615
New York,9.1,2024-09-21T13:58:33.468619
Tokyo,12.9,2025-01-22T13:58:33.468622
New York,27.7,2025-01-28T13:58:33.468626
Sydney,24.0,2025-03-02T13:58:33.468629
Sydney,11.4,2024-09-06T13:58:33.468633
London,14.8,2025-05-07T13:58:33.468636
Paris,9.9,2025-03-04T13:58:33.468639
Paris,16.3,2025-07-17T13:58:33.468643
Sydney,-3.3,2024-10-25T13:58:33.468646
London,-8.3,2024-09-14T13:58:33.468650
London,21.4,2025-07-21T13:58:33.468653
New York,24.8,2025-02-17T13:58:33.468657
Tokyo,27.9,2025-05-02T13:58:33.468660
New York,27.9,2025-03-20T13:58:33.468664
Paris,21.4,2025-02-03T13:58:33.468667
London,31.7,2025-06-17T13:58:33.468671
New York,-6.7,2024-09-06T13:58:33.468674
Paris,18.7,2025-06-20T13:58:33.468677
Paris,-4.9,2024-09-23T13:58:33.468681
New York,-4.6,2025-01-20T13:58:33.468684
Sydney,33.2,2025-07-03T13:58:33.468688
London,18.1,2025-07-12T13:58:33.468691
London,-1.7,2024-11-11T13:58:33.468695
London,17.3,2025-05-24T13:58:33.468698
London,8.7,2024-12-27T13:58:33.468702
Sydney,30.0,2024-08-18T13:58:33.468705
Sydney,19.4,2025-01-21T13:58:33.468709
Tokyo,-6.0,2025-03-23T13:58:33.468712
London,18.5,2024-08-12T13:58:33.468716
London,-8.3,2025-04-23T13:58:33.468719
Tokyo,18.3,2025-01-18T13:58:33.468723
Tokyo,3.9,2025-04-10T13:58:33.468726
Paris,-6.0,2025-03-24T13:58:33.468730
New York,13.5,2024-12-24T13:58:33.468733
London,-6.9,2025-05-16T13:58:33.468737
London,22.5,2024-11-23T13:58:33.468740
Tokyo,-7.6,2025-07-18T13:58:33.468744
Paris,10.7,2025-07-21T13:58:33.468747
London,6.6,2025-05-02T13:58:33.468750
London,-5.9,2025-03-25T13:58:33.468754
Paris,30.2,2025-06-09T13:58:33.468757
New York,30.3,2024-10-21T13:58:33.468761
London,6.9,2025-03-04T13:58:33.468764
Tokyo,16.0,2025-02-09T13:58:33.468768
New York,27.0,2025-03-26T13:58:33.468771
Paris,17.0,2025-01-29T13:58:33.468774
New York,-4.6,2024-11-05T13:58:33.468778
Tokyo,27.6,2025-01-07T13:58:33.468781
London,20.6,2025-01-10T13:58:33.468785
Paris,5.5,2025-04-25T13:58:33.468788
New York,14.7,2025-03-21T13:58:33.468791
Paris,-0.3,2025-05-26T13:58:33.468795
London,-5.3,2024-11-08T13:58:33.468798
Tokyo,18.8,2025-04-20T13:58:33.468802
Tokyo,34.0,2024-08-24T13:58:33.468805
New York,-8.7,2025-07-24T13:58:33.468809
Tokyo,27.2,2024-09-19T13:58:33.468812
Tokyo,-7.2,2024-10-23T13:58:33.468816
New York,19.2,2024-12-21T13:58:33.468819
New York,-1.8,2025-02-03T13:58:33.468822
London,20.3,2025-05-27T13:58:33.468826
Paris,20.6,2024-11-01T13:58:33.468830
Tokyo,6.8,2025-05-20T13:58:33.468833
Tokyo,32.4,2024-12-30T13:58:33.468837
Sydney,27.3,2025-07-20T13:58:33.468840
London,-0.3,2025-07-08T13:58:33.468843
Sydney,28.3,2025-01-28T13:58:33.468847
London,29.3,2024-12-01T13:58:33.468850
London,-7.8,2024-12-10T13:58:33.468854
Paris,32.0,2025-01-10T13:58:33.468858
Tokyo,25.5,2024-12-23T13:58:33.468861
Paris,-6.8,2024-10-20T13:58:33.468864
